,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283
AAGAB,0.07663067376501313,0.054940803330987234,0.03049519646451484,0.030422885875315726,0.03288977407857162,0.01733281045660404,-0.00875456919950497,0.026880254478414353,0.031851823209512,-0.011415168894517906,-0.032065320754868266,-0.006409069029364634,0.04190356990187632,-0.06163711349985084,0.019232341146844727,0.020034844391447395,-0.022089139367039014,-0.008606734949332201,-0.004855424534945742,-0.022467103553701545,0.009320736300110937,-0.00857302683709514,-0.03992991214506572,0.03192757061409902,0.005597825771758093,-0.05527141016301218,-0.008080474580167378,-0.07302808482533409,-0.04536748561270674,0.01145333808713651,-0.024084524678849504,0.046348196361738335,0.03882274564710446,0.09042118394505722,0.03752834671350495,-0.03422997357178156,-0.11987976281059809,0.0007926411030531018,0.026599930165145006,0.025895550062662823,0.027432228006879535,-0.050333668502277065,-0.00584665429125472,0.06946205435279679,-0.0032244770377419813,0.013326789751807417,0.016941632946476014,-0.017614424623933683,-0.07255128740129334,-0.08229196079751874,0.02188394487624445,-0.007772474831979737,-0.026912550712181914,0.02082093994464694,-0.01380247844275594,0.0032885574956915417,0.0008358547450962101,-0.04267044684393443,0.014494053732872608,-0.038122979103211746,0.07658980268729808,-0.0500829268313057,-0.034320109125755824,0.03956139353005529,-0.02008053002363865,-0.021467260409288088,0.029566396220452915,-0.005288132423434825,-0.06732826402361405,-0.021808475521000438,0.07447812270364217,-0.11338320752356199,0.07135210631322561,0.05087065928729072,0.07060557097772469,0.0794868870403786,-0.01665668548626299,-0.02180523421181008,-0.005639206544060744,-0.0754394137044787,0.10430885575309855,-0.038336446226276945,-0.01135717421353972,-0.039294147212794756,-0.02424381303192231,-0.029797391179541943,-0.018609432201298633,-0.009756445339410027,0.007989084768089204,-0.0619155484731165,-0.06419893816635988,0.0069460105099423824,-0.03269109772867363,-0.010904249173197036,-0.01449089550961773,-0.07057939254131652,-0.01758136695198468,0.008556292770496214,0.09536775152163642,-0.03215521826691048,0.07746290985490785,0.04772357146138017,0.06584688554393152,0.05723056464302651,0.0359685647082754,-0.07608523814128902,0.0512063639482799,0.022074547935966343,-0.04896885694719744,-0.0590708137511998,0.04187564473383762,0.03837212663034611,-0.023813107101235707,0.041569943532110014,0.07788574031420592,0.021526141839202657,0.0027970875213778256,0.029080704368217473,-0.06332834111934621,0.04246187748029081,-0.15063585760768847,-0.037834580389822806,-0.03493307771119157,-0.00751576071942013,0.00528576877317224,-0.03168013995211105,0.014481032145552318,0.11596990565590035,-0.04332902452283636,0.07356273415741539,-0.021865416140274554,0.023768234028766377,0.05334879862238176,0.07368869870420355,-0.0264973494893745,0.0006484656935483097,-0.11232671066509484,0.021614205462178952,0.044268188287773666,-0.0781776399599528,0.06315024119281062,-0.014914533770661273,0.0177369242843105,-0.008718532788753027,-0.039893620449506756,0.039468934252483164,0.0745699870423736,0.04815047881217517,0.022009244385733772,0.0006939348082809887,-0.0069728747675057755,-0.004913571321608336,-0.029116264397922323,-0.021663242215539186,-0.013078155267230565,-0.0031873751363617974,-0.019361902140789457,0.006905181572233141,0.07604250636844978,0.047830731791449185,0.011099035276935806,-0.1116008190222461,0.015302202889565939,-0.015642995157375827,0.029724620474862237,-0.011035200207803795,-0.024981614402183033,-0.011225583947675604,-0.028410307068426958,-0.026282372323167737,-0.001892615315112502,-0.06939226907854307,0.0058694220810683265,0.013781066441665655,-0.007281159461941081,-0.06784953454639465,0.008635884543771222,0.05731241842496551,-0.012662872338900387,0.018612727300609644,-0.13337133859585792,-0.012513679734210264,-0.06940359479761507,-0.01718589584970486,0.005620598357961965,0.10361300872295244,-0.039750659148261605,0.09282886593960037,-0.03502400003863778,0.004539366146690861,0.04744284313476098,-0.061721466263420524,0.03127348774354768,-0.0576510838256742,-0.07016531833784768,0.0002460318303690913,-0.014707710817825143,-0.07668135135691072,0.08113463065991953,0.026357039123997065,-0.009577173965491155,-0.0009160416260504242,-0.00033897082352905356,-0.039624320088135,-0.05245413454862282,-0.029504361666469275,0.04191885891466478,-0.04062767024435302,0.048051872316135884,-0.024777089738041755,0.03656041681296592,0.005498950228181069,-0.08625149552116097,0.01643561311071019,-0.05186488675553491,-0.002250967378434889,-0.12169535230934413,-0.037711870229629206,0.014573759459416372,-0.060319769180306085,-0.024097879125901858,-0.06932724575729939,-0.0010192846017431413,-0.07696585231221217,0.0009524299964163955,-0.006157336629580356,-0.0713708476380991,-0.06339426473521331,0.06295711497531484,-0.024701223204278516,-0.04513611813165052,-0.004883473567362391,0.028920019936264547,0.05589728293196772,-0.03823460537350752,0.0014735621839849738,0.022794483256683703,0.06702398003092014,0.04861675355273459,-0.03463860684974344,0.013024831491695138,0.005470932372443004,-0.010429889735911321,-0.030987433130592212,-0.08840606691705355,0.03204826106715729,0.008451674026386044,0.08270561289941471,0.00495007793374733,-0.03401578804798007,0.006049605440018582,0.009564704076984907,-0.05820775516044175,-0.02112430856054033,0.03976826048675351,0.06991582405872909,0.08447660449572977,-0.06152688050937428,0.00580589912353536,0.020632287106323834,0.017753554450416608,-0.03861084935237791,0.025937569629168798,0.0074024421692909315,-0.055828895962575543,-0.10913466287437185,-0.041701553531212326,-0.06350673146139114,-0.03313620184026516,-0.06029854368995016,0.13153849058588046,0.049761235537972064,-0.030744851808008844,-0.05381660772211528,-0.00636264416257228,-0.08407693239599641,0.09868930283850796,0.014790516009254795,-0.07295943524087428,0.022910892589083066,-0.07269868877518758,0.003988936056899712,0.021532803685718187
ABCF1,-0.05358397512388147,0.06500382378087538,0.014341972456553331,0.0725289209988922,0.009793408223306072,-0.007914556305266992,-0.007736114089526644,0.01827121262364512,-0.0009515188203643998,-0.08500770615550912,-0.030020350741421554,0.005674066271641756,0.015603625420918645,-0.02814057452805499,-0.02076016607656374,0.11813168657609856,0.09128014623102974,-0.042557032277732325,0.015720894612984513,-0.00019154626851001534,0.005567076745785611,-0.006783000302076035,0.012430812077105039,0.04212857311421747,0.03275665335560735,-0.03258605862145782,-0.04230479262929498,-0.0071524369886068456,0.04966650611180062,-0.041983469326195164,0.030055350695921357,-0.013587273935668625,-0.04938421889660963,0.05901029839212056,0.08277501379856145,-0.014744990771443877,0.012232831308339798,-0.06815142950372922,-0.019170956588295318,-0.027237159745968114,-0.10085818859201774,-0.11021534563655598,0.0046537984089358,-0.04953360799709214,-0.055257484901660485,0.010189046627814492,0.042223414293545446,-0.013753070013493239,0.0245951895491682,0.025699933527249127,0.06776218712755104,-0.00896850141331186,-0.04573089083942829,-0.011246016567908681,-0.056252739680404125,-0.026487472817448482,-0.022436353769864966,-0.035995761326137576,-0.03330392928400954,0.010640240911778811,0.07235247432657378,-0.04366800154315807,-0.09896360725990963,0.013440471264369341,-0.12584802593207947,0.024187915115150123,-0.019331043112365002,0.015506302351955985,0.03360812614115459,0.0257985886675829,-0.006751556164545161,0.003247800325269567,0.053309949731887386,0.059627435809427455,0.0012222967161074837,0.02215713362955728,-0.07025300685196331,-0.09298528362891852,-0.05573662505903631,-0.03660709650272042,0.004066572545264633,0.051606042450254,-0.024689279266693186,-0.013988455964597437,-0.12055941100244007,-0.028251834101687818,0.01783302354714428,-0.08157905166551145,-0.039187205364546264,0.09717418277938003,-0.04242264367326891,-0.013914525985928876,0.052916723282590186,-0.026183838316087112,-0.0008913027973911123,-0.08791422231189358,0.012036645340420983,0.03602517803430494,0.002574530295155917,0.07601532589477264,-0.05251894227221143,0.04415444915511527,0.08307612980648296,-0.0645966315548197,-0.03354741949336236,-0.023352907049146415,0.002562069008424812,-0.09101366500810303,0.018236262868681033,-0.11336579576783891,0.06394768426160534,-0.002159949778545935,-0.014167169350517298,0.015003960956166747,0.007858913270054078,0.0274154466386036,0.04139295802256228,0.10076597695772783,-0.01218696826523907,-0.04851123441980406,-0.0007512485661367307,-0.022246302191296745,-0.021056336190158315,0.01811780688712812,-0.01665232946776304,0.05554878863722637,0.07257072379270876,0.022279968087866725,-0.02845170190619309,-0.0022679465767740416,0.03356171288341689,-0.026859447729566634,-0.01977060283259997,-0.07326218580318919,0.028832050334051652,0.0032815082969927813,-0.008985192160426262,-0.05652006894248629,0.05432457727457218,-0.04362880108469926,0.09816883650501093,-0.005269503187438613,-0.11902895799575114,-0.05377740069815161,0.011560526490078972,-0.04760458660351814,0.012809715287735474,-0.003660262806312822,-0.08482371185044131,-0.010358496314476736,-0.029163801994894566,-0.08989629114785176,-0.048438687835222885,-0.04703392353395292,0.016154291908007462,0.054308546522356976,0.05660370921749651,-0.08230139796269036,0.0060375873457459775,-0.06804831350483156,0.06079705680576062,-0.0035125415336213703,-0.039093784575429856,0.015791377581101662,0.035694965287798114,-0.00023622981204837984,0.03291014910228775,0.01737962831103972,-0.02436494922501826,0.03605804989734148,0.02070388209350246,-0.02147066128295409,-0.008351428851450661,-0.035215436442507006,0.045664829768555695,-0.06681535905205292,0.010722848437267061,-0.03567666556116996,0.05919547850017042,0.054472829112241446,-0.02882144973334837,0.09296919665401492,-0.14655744415963745,-0.06217988233454614,0.04644958639297504,-0.04085798084972176,0.044416972012125945,-0.056104907700776405,-0.012484216361627973,-0.06488290441430385,0.15285316594508633,-0.015130492769457044,0.027570159029183614,-0.034218424250818086,0.04616084193479796,0.0009436448028765348,-0.06846767306817228,-0.007069634976998463,2.814846922693723e-06,0.07346540965950173,0.006108686152672383,0.060365910083342446,0.03044424200064854,0.04659375822512885,0.0187112069571879,0.027031552284565524,-0.07766203488091623,-0.04392458920201414,-0.013394354263107153,-0.11443985871346873,-0.0673136872822804,-0.061699286995324475,0.006790953098117771,-0.0654034736676926,0.028991251006341458,0.028089793912911068,-0.06282971015833204,0.03223749507405421,0.02375303435156647,-0.02787892337340126,0.07195180277251378,0.026848318318298665,-0.0035962234347291975,-0.06768146754170554,-0.006380170173527346,0.07506443626179198,0.012882462782053607,0.04038623456326722,0.01672280125522612,0.030375154440948016,0.00855274308085536,-0.07486204126106578,-0.05699248103825777,-0.044647891590488764,-0.002827925559058855,0.008787089908963945,-0.057202340080613666,-0.010231792142219993,0.014746194904376913,0.058551497351412185,-0.13792736704737782,-0.10346677552331293,-0.02571438430016211,-0.01690265369996597,0.06762425564959398,0.024324829596078658,0.04541768580189678,-0.032763950592884346,-0.048328930263601355,0.009379706539285042,0.0924334347978203,-0.06172640745402867,0.01242025435752689,-0.025173040052530512,-0.10544000875186234,-0.071879647246046,0.0051964552800277276,-0.013741361978580134,0.05227739929470617,0.0351833640485541,0.007428422415728001,-0.008276674358271573,-0.016491125812288423,-0.015593016896552257,0.04487567996187603,-0.055567572166681053,0.1045389816784163,-0.005993221139556176,-0.017006721316500863,0.014389652545182818,-0.045535051488478015,-0.03848933973468491,0.05003692142524155,-0.017436199649928576,0.002196289833066476,0.0032653073351290376,0.018289179813431703,0.0029753169586851204,0.06750660627999465,-0.002643577402363385,-0.01065549945517878,-0.07143425238909477,-0.07990154461559533
ABCG1,0.0626674526801066,0.03649395116027665,-0.00015567063487359478,-0.03342446862695858,-0.00467231544055377,0.08986579492508613,0.04283706564759327,0.04370815749285595,0.006806958005665956,-0.029551543877738604,-0.0693441092040006,-0.06686081990479703,0.025894509515691097,0.02736463937053285,-0.030306043664717123,0.07178827766933843,0.06629651111154604,-0.10173774677686066,0.01994947563995265,-0.038538411163670995,0.05253831950494422,-0.010874480545430353,-0.02004785518546147,0.04334393537365376,0.06219579583047376,-0.01320204090505292,-0.06082713932373185,-0.03598071024130528,-0.10203382567082855,0.08925198898701038,0.014542077666463284,-0.009515597952206495,0.0442356494345279,0.028271541140951803,0.012702796645530513,-0.07528849296255206,0.011761825345545068,0.07415183132388478,-0.042969098558943604,0.003637360737538956,0.028390548770861293,0.05319688965163728,0.013223698612272669,-0.04053270482678595,0.06812260561131683,-0.02709837837162841,-0.022053442700377728,-0.016540953626285788,0.028335534458707443,-0.05042929867501428,0.023017245101093993,0.0005381238088184121,-0.023810501576094215,-0.04375280350242378,0.006013696256624917,-0.035259494555862185,-0.03532627636364547,-0.025360479304474774,0.07094651224335641,-0.017977075512778353,-0.056433373581914886,0.02121497001363384,0.0075113913404332815,0.0473554539453913,0.05062196435857461,0.023051350189241777,0.04749999483263403,-0.005478235092669041,0.049518044143947844,0.05301418437631638,0.05391999518773685,0.028476150891026925,-0.008883154444306748,-0.05140651963721776,0.028720457523416357,-0.05868101817800084,-0.020141337764662533,-0.006792161574352949,0.001090653783042665,-0.0056692245602088485,0.025773672700604565,0.048134101611350906,-0.004926306181076657,0.02313990316422397,0.021890819201361413,-0.053928650712771475,0.013084383371727732,0.06003729970796931,0.015218752191144559,0.16736201594823072,0.010201806172753253,0.010016352236176132,0.007708310899659598,-0.008102795094746427,0.0033522352564642377,-0.05202226641625503,0.05872323620151726,0.10719537264485647,-0.020293861567085604,-0.07047635855040375,0.08113640564983488,-0.035246345436247814,-0.08942092047656139,-0.0050073975942175235,-0.046527277592274915,-0.006038301361589938,0.03750287735618808,0.019264917573660043,0.02208839158160609,-0.06563640469142265,-0.0745984053003392,0.033944717411362374,-0.04598103204751275,0.0240739077088207,-0.08888842404315865,-0.03443256660164206,-0.008717923247141053,-0.06578101630680044,-0.029431721422426303,0.02156544211320067,-0.01175015208004534,0.023214964866946925,0.010065634938476257,0.08059625642147837,-0.07447945096324797,0.07793791890794623,0.02893589813280718,0.09407275585707278,-0.08209720678122308,-0.010442293765124174,-0.042755053037108755,0.10160429852008676,-0.011618841459489352,-0.028815289089564145,0.07035245430018783,-0.07868435186161438,0.0543614095434472,0.01956005223163364,0.062207972535594576,-0.03662136064733509,-0.1042221209501504,0.01415938137534096,0.06563005839109173,0.08258309387080955,-0.06441222361750451,-0.011381640870690005,-0.02364030928297114,0.06633093430028719,0.01973423323541021,-0.0059495269578064055,0.039754485333377054,-0.03671315421353381,-0.04956553714092648,-0.0016525802029206606,-0.060347409447523835,0.08965266554664791,0.049467604815291465,-0.0881200351517083,-0.011004596527638844,0.0653553600798667,0.07376644196572131,-0.038579885616236244,0.06613440685710029,0.08555766304619021,0.03693268877520498,-0.0025488206759855833,-0.021356412526699856,-0.007147435072751208,0.044929188259401676,-0.1534756131982898,-0.05020722033249103,0.03967570075766712,0.04539253794037759,-0.05875420955418396,-0.010025861993476248,0.013760372458590926,-0.07853428017840124,0.033713781563984066,-0.04339927010119842,-0.015508737009723602,0.058930212233919185,0.0644179573460954,0.019719253915505344,-0.04842289872982934,0.02225873102232309,-0.04729747509814929,0.03176525082637001,0.0015088495396211477,-0.05356315315142367,-0.009633352931321863,-0.021945320758955066,0.07102759292764492,0.023825524882288424,0.03196814454767931,-0.004700320421474126,-0.022809996225620115,0.08711490678935044,-0.0575576829120324,0.0434543805247729,-0.00926663375190297,0.049503388793305035,-0.023723975337364447,0.026662134160852845,-0.010422178983569994,0.020467649694140097,-0.02484450958958216,0.04841040702276263,-0.008866819656830087,-0.07340883086865731,-0.035356697669290955,-0.05188248571075051,-0.12024002249846302,0.04565134724228137,-0.09976152254451093,0.0021296304899500376,-0.009788698444477335,0.07614948775199377,0.05194696837789074,-0.016287745310404878,-0.014847492096197411,0.0008442514069078423,-0.08197938482574249,0.04383091231708214,0.02842192438052155,-0.0254766627531182,-0.0147009559911716,0.07252158142306539,-0.06029805730494667,0.15016381835400183,-0.000814114224253492,0.032936336991750435,0.0006245254609215001,-0.0011627419670934445,0.0004376400156011172,-0.008734589060894271,0.03054619035524407,0.014279815806931172,-0.05219781848310575,0.05679317873785875,-0.036631884546235796,-0.02533505572663048,-0.08463912402533548,-0.11812064680192463,-0.0007435761252641785,-0.013472249225147531,-0.05510319835757223,0.05668098736499786,-0.010495538666973617,-0.011143131281591733,-0.0028950971921023402,-0.03310514871301979,0.03825958526320118,0.06073025462356198,-0.006359272853767656,-0.06516824583282094,-0.0053603869508284906,0.013462079181144266,0.013451179021740131,0.003966383789499875,0.028356706119296856,0.009664182605547352,-0.006768287906124524,0.06819212580023741,-0.045680144565078504,0.04556824105353576,-0.06530139538985218,-0.030833638602582224,0.08462440548918228,-0.048923553682034764,-0.002753984057968971,0.02414681179416532,-0.10498746443976553,-0.062011481542835936,0.03695874781137169,-0.004046421592495124,0.008863755452729515,-0.06845635513472957,0.03713782193961239,0.07750516916522415,0.10229281380300757,0.043591998821408864,0.05400775714516432,0.025094588932090208
ACACB,0.04376593368327594,-0.05235529708546549,0.02157214336643659,0.04821420648368932,0.012579689602606164,0.030903387468048008,0.014934635753730895,0.024680596097090612,0.0019446118746261898,0.012699032352875977,0.0018426921207140845,-0.049603263167885214,-0.06296826367577445,-0.017877381386753766,0.16349110237868125,0.021359477524956712,-0.08364957803635178,-0.04120826980557586,-0.0217694966656204,0.0478211155031274,-0.018721121700791266,-0.049852047616309965,-0.05303025590703493,-0.016021337904962102,-0.029193954450648436,0.029056428402710457,0.029074071244117466,0.012189141635567391,0.041803029805694496,-0.06162914005850162,-0.052535352336026506,0.009225777391885945,-0.14650902581428868,0.05211391965899159,0.028378855108377912,-0.0980701548024026,0.10500339477469686,0.048631602218630415,0.009942964045432573,0.12411005451184359,-0.07694491161549105,0.01673898850823219,0.022877384595934483,-0.008326718810859418,-0.056313621582765795,0.06925879931091802,0.0832471394756082,0.04232492114204273,0.11797543011591223,-0.04290436184980986,-0.057822417778283904,0.0908110907060835,0.042665243213341614,0.05460123967000642,0.0367636554547751,0.05456407641164402,0.01388015420358504,0.0106038105021787,-0.004089081323097255,0.009756119362041626,-0.03168540519811467,0.05530826065268542,0.012033608901961597,-0.06741351919423044,0.006205968990338161,-0.0658586274835626,-0.07294437591393046,-0.11522794703871234,-0.015098234871821305,0.0035838457668247344,0.046188238543290516,0.06936810957857939,0.04802592494817853,0.09301748137656482,-0.04986452810389428,0.06806299589481016,-0.01641017597981191,0.0006540417641990072,-0.020585258353666893,0.0027021264659500485,-0.11832876538100029,-0.0036798600325917107,0.019587955162268335,-0.03681879886539254,0.022960946159943492,-0.048084062035631585,-0.04128821922947052,0.03528411156890147,-0.09092697391477945,-0.07492427542998306,-0.06294442037960984,0.034864192882078676,-0.03421083809222726,-0.035476667319684844,-0.016622350337376166,-0.09125185167687896,-0.005210958422353955,0.022814527814464847,-0.08393415613683078,0.060141000873710326,-0.04262573117455584,-0.0006270505047351535,0.008405577854468462,0.05578274572317433,0.06406410139237723,-0.025851567880657362,-0.035286567247190787,-0.013391930128073139,-0.02067578259972362,-0.08869858462212528,0.05488225746386165,-0.04829788828271113,-0.0335340549928456,0.06089071408262505,-0.03362033534866339,-0.06735508177241922,-0.04019199074387729,0.0010432551863408445,0.0031709885164261722,0.020562127975723928,0.04642949887612217,0.01000584706725383,0.05965831869983193,-0.049238226105091654,-0.06106712831289188,-0.024731560650838265,-0.052694779075520524,-0.049554634639716474,-0.013253043274070512,0.03386969070214561,-0.07348248156812709,0.00043609040550795456,0.0968703293481556,0.027633962259379093,-0.030034219582791823,-0.0739687840565345,0.02856956868390788,0.010859232354990915,0.005124025466338085,-0.025491577903499357,0.013961840652516832,-0.02570454210644717,-0.01677642304089887,-0.08151355053830676,-0.01943504925724871,-0.01845839351198815,0.0025938989308087607,0.045097653760501004,-0.026421224454429883,-0.053363795733730415,-0.06381430689670112,0.08338791549432993,0.050967860599207555,-0.00903242370004493,-0.027757439822014476,-0.0009768222444047326,-0.0749737458284191,-0.06501839640827876,-0.011003602833448305,-0.07156093095593725,-0.031137845910424917,0.043213120663823865,-0.01339046917469408,0.03557593148725917,-0.011466567605712628,-0.06856693226385631,-0.042937682110811136,0.012969500645395437,0.0224470967192815,0.029407071292718644,-0.038772354908265104,-0.02141542163427609,-0.03417653822481448,-0.06483251357046493,-0.02913312161954889,0.03465928453222766,-0.0789860165166902,-0.02069424659522555,-0.023329472299939133,0.0511324100058121,-0.05187718099670167,0.02852445108915894,-0.08225544491750439,0.08644538774386383,-0.03534119850481119,0.007854592927924557,0.034180560834331186,0.03889095131574442,-0.03359072959194782,-0.036249862171814175,-0.05179643142186851,0.0026423598129684256,0.07014635386993727,0.02533402209151931,-0.05035869741839777,-0.05359239685850727,0.13302620863305498,0.055424145985528084,0.03426959507004108,-0.09617122342984634,0.0242568081590392,-0.03469451803297319,-0.07121783857513636,-0.04198249670662692,-0.09164583140828084,-0.03615189207118768,0.05592752239612214,-0.039754151745610505,-0.06199082382264586,-0.06622408065375487,-0.019013638796704882,-0.0024546436628891588,-0.05135324671180348,-0.03348224393927558,-0.005083123889078563,-0.019074187341118043,-0.0255170887295236,-0.05019129777461806,-0.12755640878408217,-0.05605280365792386,0.01712537855153748,0.02859796969848965,-0.04330096340996081,0.08528802523081566,0.03895122129613185,-0.02110758599711581,0.04423995424774937,-0.014676825277748346,0.0995134322519342,-0.023925609133500877,0.012599464164628866,0.01545792152467565,0.03363252642363106,-0.02006010437018331,0.010084718271837545,-0.03245311697882896,-0.07282579071380876,0.037937904011525525,0.00721805251430903,-0.04117424051756349,0.03032383891851354,0.05600915360423156,-0.04869508777600238,-0.03526695390110719,-0.011469116640324753,-0.01214542148050194,-0.009873643115182134,-0.00973042797051936,0.04594420306755039,0.0940811490066413,-0.0476570931819804,0.020762208639110553,0.09799129833977016,-0.0021526782666156947,-0.06265956207156623,-0.03456618258290265,-0.006563578145378064,-0.03804238197212305,0.020061408077684806,0.01895915102533683,-0.056294430351618616,-0.05997620509896387,-0.038536732890796226,-0.06776896897661984,-0.003374047084778665,-0.06993770621194306,0.05828254017077532,0.023607954656493946,-0.12155244552969015,0.014784677157508003,-0.010910929100486598,-0.0010972466570480996,-0.009081862038008662,0.022187658305941292,0.017165562146132685,-0.022193450045028262,-0.03740500917371966,0.01166015854992404,0.049263413891104106,-0.030786441732489164,-0.12466886779797902,0.036760046186958155,-0.07080610130287811
